,movieId,tagId,relevance
200,1,201,0.0454999999999999
201,1,202,0.012
202,1,203,0.90375
203,1,204,0.95975
204,1,205,0.0215
205,1,206,0.09725
206,1,207,0.0172499999999999
207,1,208,0.017
208,1,209,0.0082499999999999
209,1,210,0.0125
210,1,211,0.0205
211,1,212,0.18625
212,1,213,0.05025
213,1,214,0.0232499999999999
214,1,215,0.815
215,1,216,0.254
216,1,217,0.0137499999999999
217,1,218,0.1985
218,1,219,0.0115
219,1,220,0.7445
220,1,221,0.05325
221,1,222,0.10125
222,1,223,0.0569999999999999
223,1,224,0.03275
224,1,225,0.0067499999999999
225,1,226,0.0837499999999999
226,1,227,0.066
227,1,228,0.0489999999999999
228,1,229,0.6525
229,1,230,0.61675
230,1,231,0.12175
231,1,232,0.0499999999999999
232,1,233,0.0837499999999999
233,1,234,0.0717499999999999
234,1,235,0.26925
235,1,236,0.17025
236,1,237,0.0195
237,1,238,0.26625
238,1,239,0.119
239,1,240,0.312
240,1,241,0.05775
241,1,242,0.1375
242,1,243,0.14225
243,1,244,0.99875
244,1,245,0.0539999999999999
245,1,246,0.34875
246,1,247,0.0257499999999999
247,1,248,0.04775
248,1,249,0.03175
249,1,250,0.0275
250,1,251,0.16225
251,1,252,0.0715
252,1,253,0.027
253,1,254,0.018
254,1,255,0.53475
255,1,256,0.0857499999999999
256,1,257,0.027
257,1,258,0.266
258,1,259,0.071
259,1,260,0.4509999999999999
260,1,261,0.018
261,1,262,0.0275
262,1,263,0.0182499999999999
263,1,264,0.0544999999999999
264,1,265,0.09075
265,1,266,0.68475
266,1,267,0.1114999999999999
267,1,268,0.0847499999999999
268,1,269,0.244
269,1,270,0.363
270,1,271,0.0349999999999999
271,1,272,0.3555
272,1,273,0.0389999999999999
273,1,274,0.2085
274,1,275,0.32775
275,1,276,0.2329999999999999
276,1,277,0.4429999999999999
277,1,278,0.8420000000000001
278,1,279,0.68625
279,1,280,0.0175
280,1,281,0.0177499999999999
281,1,282,0.21375
282,1,283,0.017
283,1,284,0.011
284,1,285,0.10675
285,1,286,0.083
286,1,287,0.0434999999999999
287,1,288,0.1367499999999999
288,1,289,0.0792499999999999
289,1,290,0.013
290,1,291,0.0187499999999999
291,1,292,0.1694999999999999
292,1,293,0.04625
293,1,294,0.04775
294,1,295,0.0075
295,1,296,0.0667499999999999
296,1,297,0.17775
297,1,298,0.0925
298,1,299,0.5515
299,1,300,0.03525
300,1,301,0.0112499999999999
301,1,302,0.63875
302,1,303,0.10325
303,1,304,0.5605
304,1,305,0.1629999999999999
305,1,306,0.0647499999999999
306,1,307,0.0122499999999999
307,1,308,0.0514999999999999
308,1,309,0.83925
309,1,310,0.893
310,1,311,0.204
311,1,312,0.1024999999999999
312,1,313,0.14825
313,1,314,0.1735
314,1,315,0.03925
315,1,316,0.186
316,1,317,0.09125
317,1,318,0.0389999999999999
318,1,319,0.20375
319,1,320,0.04525
320,1,321,0.0285
321,1,322,0.1164999999999999
322,1,323,0.34075
323,1,324,0.2105
324,1,325,0.11175
325,1,326,0.24075
326,1,327,0.1955
327,1,328,0.2415
328,1,329,0.05925
329,1,330,0.0324999999999999
330,1,331,0.0319999999999999
331,1,332,0.04125
332,1,333,0.063
333,1,334,0.46575
334,1,335,0.1345
335,1,336,0.06025
336,1,337,0.075
337,1,338,0.4822499999999999
338,1,339,0.0647499999999999
339,1,340,0.0102499999999999
340,1,341,0.132
341,1,342,0.0459999999999999
342,1,343,0.14175
343,1,344,0.1054999999999999
344,1,345,0.30825
345,1,346,0.0344999999999999
346,1,347,0.008
347,1,348,0.3345
348,1,349,0.1144999999999999
349,1,350,0.119
350,1,351,0.2405
351,1,352,0.024
352,1,353,0.3445
353,1,354,0.1195
354,1,355,0.66625
355,1,356,0.3532499999999999
356,1,357,0.0797499999999999
357,1,358,0.1134999999999999
358,1,359,0.11625
359,1,360,0.0559999999999999
360,1,361,0.09275
361,1,362,0.18125
362,1,363,0.03625
363,1,364,0.5465
364,1,365,0.52825
365,1,366,0.2095
366,1,367,0.52825
367,1,368,0.34275
368,1,369,0.0514999999999999
369,1,370,0.0579999999999999
370,1,371,0.4357499999999999
371,1,372,0.23775
372,1,373,0.0185
373,1,374,0.8314999999999999
374,1,375,0.27775
375,1,376,0.211
376,1,377,0.59525
377,1,378,0.42625
378,1,379,0.09125
379,1,380,0.0722499999999999
380,1,381,0.09275
381,1,382,0.50075
382,1,383,0.0469999999999999
383,1,384,0.04525
384,1,385,0.1927499999999999
385,1,386,0.0509999999999999
386,1,387,0.62325
387,1,388,0.7095
388,1,389,0.3047499999999999
389,1,390,0.2025
390,1,391,0.39025
391,1,392,0.006
392,1,393,0.134
393,1,394,0.0192499999999999
394,1,395,0.1579999999999999
395,1,396,0.2189999999999999
396,1,397,0.18075
397,1,398,0.03475
398,1,399,0.0529999999999999
399,1,400,0.01
400,1,401,0.2664999999999999
401,1,402,0.1019999999999999
402,1,403,0.125
403,1,404,0.03025
404,1,405,0.05325
405,1,406,0.3505
406,1,407,0.0364999999999999
407,1,408,0.0429999999999999
408,1,409,0.04225
409,1,410,0.127
410,1,411,0.04575
411,1,412,0.92875
412,1,413,0.0807499999999999
413,1,414,0.87625
414,1,415,0.7989999999999999
415,1,416,0.0379999999999999
416,1,417,0.62925
417,1,418,0.1435
418,1,419,0.1275
419,1,420,0.3824999999999999
420,1,421,0.0245
421,1,422,0.12275
422,1,423,0.0825
423,1,424,0.1845
424,1,425,0.0434999999999999
425,1,426,0.1332499999999999
426,1,427,0.15675
427,1,428,0.059
428,1,429,0.04375
429,1,430,0.129
430,1,431,0.03225
431,1,432,0.03225
432,1,433,0.061
433,1,434,0.0369999999999999
434,1,435,0.0324999999999999
435,1,436,0.11525
436,1,437,0.1069999999999999
437,1,438,0.0235
438,1,439,0.2189999999999999
439,1,440,0.0262499999999999
440,1,441,0.03825
441,1,442,0.0285
442,1,443,0.17675
443,1,444,0.03475
444,1,445,0.86825
445,1,446,0.473
446,1,447,0.54475
447,1,448,0.2199999999999999
448,1,449,0.3462499999999999
449,1,450,0.0539999999999999
450,1,451,0.4207499999999999
451,1,452,0.58625
452,1,453,0.4327499999999999
453,1,454,0.50275
454,1,455,0.1962499999999999
455,1,456,0.0165
456,1,457,0.0272499999999999
457,1,458,0.15625
458,1,459,0.0257499999999999
459,1,460,0.03625
460,1,461,0.12325
461,1,462,0.0792499999999999
462,1,463,0.04025
463,1,464,0.8095000000000001
464,1,465,0.3492499999999999
465,1,466,0.074
466,1,467,0.181
467,1,468,0.69625
468,1,469,0.90725
469,1,470,0.11525
470,1,471,0.3229999999999999
471,1,472,0.503
472,1,473,0.11875
473,1,474,0.20775
474,1,475,0.148
475,1,476,0.0097499999999999
476,1,477,0.0399999999999999
477,1,478,0.09775
478,1,479,0.0257499999999999
479,1,480,0.0097499999999999
480,1,481,0.3075
481,1,482,0.03475
482,1,483,0.03675
483,1,484,0.0295
484,1,485,0.0202499999999999
485,1,486,0.0344999999999999
486,1,487,0.0112499999999999
487,1,488,0.0077499999999999
488,1,489,0.0027499999999999
489,1,490,0.523
490,1,491,0.0252499999999999
491,1,492,0.0147499999999999
492,1,493,0.2284999999999999
493,1,494,0.0202499999999999
494,1,495,0.0727499999999999
495,1,496,0.32275
496,1,497,0.8122499999999999
497,1,498,0.0812499999999999
498,1,499,0.0157499999999999
499,1,500,0.06025
500,1,501,0.0185
501,1,502,0.1327499999999999
502,1,503,0.0647499999999999
503,1,504,0.73475
504,1,505,0.33025
505,1,506,0.11125
506,1,507,0.03725
507,1,508,0.10925
508,1,509,0.1044999999999999
509,1,510,0.0574999999999999
510,1,511,0.0285
511,1,512,0.073
512,1,513,0.031
513,1,514,0.016
514,1,515,0.0117499999999999
515,1,516,0.0605
516,1,517,0.03125
517,1,518,0.0265
518,1,519,0.4469999999999999
519,1,520,0.025
520,1,521,0.0192499999999999
521,1,522,0.0524999999999999
522,1,523,0.0464999999999999
523,1,524,0.1004999999999999
524,1,525,0.0374999999999999
525,1,526,0.151
526,1,527,0.2604999999999999
527,1,528,0.4882499999999999
528,1,529,0.58325
529,1,530,0.066
530,1,531,0.46575
531,1,532,0.2887499999999999
532,1,533,0.03625
533,1,534,0.04925
534,1,535,0.5715
535,1,536,0.93675
536,1,537,0.0424999999999999
537,1,538,0.0272499999999999
538,1,539,0.0175
539,1,540,0.11875
540,1,541,0.0085
541,1,542,0.0217499999999999
542,1,543,0.15125
543,1,544,0.10325
544,1,545,0.0574999999999999
545,1,546,0.0672499999999999
546,1,547,0.131
547,1,548,0.3485
548,1,549,0.269
549,1,550,0.1907499999999999
550,1,551,0.20475
551,1,552,0.05675
552,1,553,0.44475
553,1,554,0.687
554,1,555,0.1312499999999999
555,1,556,0.08725
556,1,557,0.1415
557,1,558,0.1405
558,1,559,0.0077499999999999
559,1,560,0.0135
560,1,561,0.0045
561,1,562,0.0389999999999999
562,1,563,0.0162499999999999
563,1,564,0.141
564,1,565,0.1917499999999999
565,1,566,0.06025
566,1,567,0.071
567,1,568,0.29325
568,1,569,0.05425
569,1,570,0.0157499999999999
570,1,571,0.0175
571,1,572,0.0245
572,1,573,0.0055
573,1,574,0.0232499999999999
574,1,575,0.0145
575,1,576,0.013
576,1,577,0.0065
577,1,578,0.031
578,1,579,0.0354999999999999
579,1,580,0.05325
580,1,581,0.0845
581,1,582,0.0305
582,1,583,0.0615
583,1,584,0.10825
584,1,585,0.28
585,1,586,0.0579999999999999
586,1,587,0.0807499999999999
587,1,588,0.98
588,1,589,0.98575
589,1,590,0.0202499999999999
590,1,591,0.0127499999999999
591,1,592,0.05975
592,1,593,0.0047499999999999
593,1,594,0.0414999999999999
594,1,595,0.0277499999999999
595,1,596,0.0414999999999999
596,1,597,0.0339999999999999
597,1,598,0.03
598,1,599,0.019
599,1,600,0.29325
600,1,601,0.14625
601,1,602,0.46275
602,1,603,0.8747499999999999
603,1,604,0.137
604,1,605,0.0449999999999999
605,1,606,0.16525
606,1,607,0.0449999999999999
607,1,608,0.10825
608,1,609,0.21525
609,1,610,0.4307499999999999
610,1,611,0.077
611,1,612,0.0409999999999999
612,1,613,0.35675
613,1,614,0.34675
614,1,615,0.09625
615,1,616,0.0815
616,1,617,0.0117499999999999
617,1,618,0.0339999999999999
618,1,619,0.1735
619,1,620,0.24925
620,1,621,0.0519999999999999
621,1,622,0.0082499999999999
622,1,623,0.2684999999999999
623,1,624,0.04775
624,1,625,0.10575
625,1,626,0.0474999999999999
626,1,627,0.149
627,1,628,0.0107499999999999
628,1,629,0.1059999999999999
629,1,630,0.0534999999999999
630,1,631,0.1375
631,1,632,0.0265
632,1,633,0.0065
633,1,634,0.50575
634,1,635,0.0265
635,1,636,0.007
636,1,637,0.0529999999999999
637,1,638,0.0205
638,1,639,0.05125
639,1,640,0.2435
640,1,641,0.274
641,1,642,0.1975
642,1,643,0.24125
643,1,644,0.0202499999999999
644,1,645,0.11275
645,1,646,0.7285
646,1,647,0.02975
647,1,648,0.03125
648,1,649,0.05275
649,1,650,0.04875
650,1,651,0.0384999999999999
651,1,652,0.028
652,1,653,0.0549999999999999
653,1,654,0.0272499999999999
654,1,655,0.082
655,1,656,0.0285
656,1,657,0.0042499999999999
657,1,658,0.0549999999999999
658,1,659,0.0067499999999999
659,1,660,0.2594999999999999
660,1,661,0.03025
661,1,662,0.0777499999999999
662,1,663,0.29225
663,1,664,0.5635
664,1,665,0.009
665,1,666,0.1159999999999999
666,1,667,0.04825
667,1,668,0.361
668,1,669,0.3057499999999999
669,1,670,0.0205
670,1,671,0.0747499999999999
671,1,672,0.064
672,1,673,0.01
673,1,674,0.0399999999999999
674,1,675,0.48675
675,1,676,0.2027499999999999
676,1,677,0.0637499999999999
677,1,678,0.0062499999999999
678,1,679,0.14625
679,1,680,0.0157499999999999
680,1,681,0.05075
681,1,682,0.15275
682,1,683,0.0785
683,1,684,0.0534999999999999
684,1,685,0.0165
685,1,686,0.0685
686,1,687,0.0167499999999999
687,1,688,0.17475
688,1,689,0.08
689,1,690,0.22625
690,1,691,0.3165
691,1,692,0.0444999999999999
692,1,693,0.0212499999999999
693,1,694,0.17525
694,1,695,0.0292499999999999
695,1,696,0.05425
696,1,697,0.068
697,1,698,0.0075
698,1,699,0.0135
699,1,700,0.027
700,1,701,0.1315
701,1,702,0.11125
702,1,703,0.04125
703,1,704,0.066
704,1,705,0.0812499999999999
705,1,706,0.0185
706,1,707,0.0539999999999999
707,1,708,0.0142499999999999
708,1,709,0.0959999999999999
709,1,710,0.1905
710,1,711,0.06025
711,1,712,0.04825
712,1,713,0.011
713,1,714,0.0324999999999999
714,1,715,0.089
715,1,716,0.26925
716,1,717,0.87225
717,1,718,0.0444999999999999
718,1,719,0.34275
719,1,720,0.03975
720,1,721,0.123
721,1,722,0.0235
722,1,723,0.0142499999999999
723,1,724,0.05875
724,1,725,0.0499999999999999
725,1,726,0.22325
726,1,727,0.10375
727,1,728,0.0222499999999999
728,1,729,0.03325
729,1,730,0.069
730,1,731,0.1114999999999999
731,1,732,0.0252499999999999
732,1,733,0.1475
733,1,734,0.0797499999999999
734,1,735,0.10125
735,1,736,0.0132499999999999
736,1,737,0.0822499999999999
737,1,738,0.0115
738,1,739,0.10925
739,1,740,0.0117499999999999
740,1,741,0.0605
741,1,742,0.88575
742,1,743,0.7655000000000001
743,1,744,0.0409999999999999
744,1,745,0.608
745,1,746,0.10925
746,1,747,0.3269999999999999
747,1,748,0.7795000000000001
748,1,749,0.1699999999999999
749,1,750,0.64325
750,1,751,0.21525
751,1,752,0.5505
752,1,753,0.1225
753,1,754,0.179
754,1,755,0.3389999999999999
755,1,756,0.4972499999999999
756,1,757,0.1362499999999999
757,1,758,0.275
758,1,759,0.2895
759,1,760,0.63725
760,1,761,0.7705
761,1,762,0.0369999999999999
762,1,763,0.15425
763,1,764,0.0067499999999999
764,1,765,0.1367499999999999
765,1,766,0.1345
766,1,767,0.264
767,1,768,0.22625
768,1,769,0.0329999999999999
769,1,770,0.0369999999999999
770,1,771,0.2634999999999999
771,1,772,0.08625
772,1,773,0.26925
773,1,774,0.1765
774,1,775,0.0265
775,1,776,0.4842499999999999
776,1,777,0.4825
777,1,778,0.1129999999999999
778,1,779,0.1297499999999999
779,1,780,0.253
780,1,781,0.0187499999999999
781,1,782,0.0905
782,1,783,0.17375
783,1,784,0.013
784,1,785,0.9645
785,1,786,0.99575
786,1,787,0.4445
787,1,788,0.1322499999999999
788,1,789,0.2724999999999999
789,1,790,0.0354999999999999
790,1,791,0.281
791,1,792,0.0615
792,1,793,0.062
793,1,794,0.09975
794,1,795,0.0252499999999999
795,1,796,0.0925
796,1,797,0.29925
797,1,798,0.0682499999999999
798,1,799,0.05075
799,1,800,0.06175
800,1,801,0.176
801,1,802,0.03175
802,1,803,0.0707499999999999
803,1,804,0.05175
804,1,805,0.0235
805,1,806,0.3007499999999999
806,1,807,0.2334999999999999
807,1,808,0.019
808,1,809,0.24325
809,1,810,0.025
810,1,811,0.0225
811,1,812,0.0344999999999999
812,1,813,0.10175
813,1,814,0.0969999999999999
814,1,815,0.0185
815,1,816,0.20375
816,1,817,0.02
817,1,818,0.0735
818,1,819,0.04825
819,1,820,0.03325
820,1,821,0.05775
821,1,822,0.063
822,1,823,0.1475
823,1,824,0.1064999999999999
824,1,825,0.143
825,1,826,0.0077499999999999
826,1,827,0.17625
827,1,828,0.1644999999999999
828,1,829,0.3055
829,1,830,0.59925
830,1,831,0.119
831,1,832,0.152
832,1,833,0.24575
833,1,834,0.176
834,1,835,0.0529999999999999
835,1,836,0.1225
836,1,837,0.1775
837,1,838,0.0192499999999999
838,1,839,0.11275
839,1,840,0.43125
840,1,841,0.1059999999999999
841,1,842,0.03475
842,1,843,0.16675
843,1,844,0.5625
844,1,845,0.3435
845,1,846,0.2299999999999999
846,1,847,0.031
847,1,848,0.017
848,1,849,0.022
849,1,850,0.2425
850,1,851,0.141
851,1,852,0.0292499999999999
852,1,853,0.02975
853,1,854,0.11075
854,1,855,0.0314999999999999
855,1,856,0.031
856,1,857,0.0267499999999999
857,1,858,0.0424999999999999
858,1,859,0.0172499999999999
859,1,860,0.1325
860,1,861,0.063
861,1,862,0.0212499999999999
862,1,863,0.156
863,1,864,0.21225
864,1,865,0.1069999999999999
865,1,866,0.0085
866,1,867,0.6055
867,1,868,0.013
868,1,869,0.05275
869,1,870,0.25425
870,1,871,0.1325
871,1,872,0.29625
872,1,873,0.0097499999999999
873,1,874,0.093
874,1,875,0.1485
875,1,876,0.1292499999999999
876,1,877,0.04975
877,1,878,0.1079999999999999
878,1,879,0.03275
879,1,880,0.21275
880,1,881,0.4882499999999999
881,1,882,0.30425
882,1,883,0.27675
883,1,884,0.0157499999999999
884,1,885,0.1397499999999999
885,1,886,0.28325
886,1,887,0.129
887,1,888,0.137
888,1,889,0.303
889,1,890,0.28425
890,1,891,0.15075
891,1,892,0.03525
892,1,893,0.0944999999999999
893,1,894,0.05025
894,1,895,0.23075
895,1,896,0.03325
896,1,897,0.5485
897,1,898,0.2017499999999999
898,1,899,0.3655
899,1,900,0.4872499999999999
900,1,901,0.156
901,1,902,0.1624999999999999
902,1,903,0.0579999999999999
903,1,904,0.27325
904,1,905,0.025
905,1,906,0.0147499999999999
906,1,907,0.0354999999999999
907,1,908,0.02975
908,1,909,0.03925
909,1,910,0.16725
910,1,911,0.20375
911,1,912,0.012
912,1,913,0.15075
913,1,914,0.0725
914,1,915,0.09225
915,1,916,0.0252499999999999
916,1,917,0.1402499999999999
917,1,918,0.05725
918,1,919,0.1114999999999999
919,1,920,0.18375
920,1,921,0.50475
921,1,922,0.08725
922,1,923,0.0324999999999999
923,1,924,0.0182499999999999
924,1,925,0.0295
925,1,926,0.1694999999999999
926,1,927,0.0145
927,1,928,0.0494999999999999
928,1,929,0.06125
929,1,930,0.03125
930,1,931,0.267
931,1,932,0.2385
932,1,933,0.1089999999999999
933,1,934,0.009
934,1,935,0.0095
935,1,936,0.405
936,1,937,0.1775
937,1,938,0.0065
938,1,939,0.021
939,1,940,0.0339999999999999
940,1,941,0.089
941,1,942,0.407
942,1,943,0.1297499999999999
943,1,944,0.0695
944,1,945,0.09975
945,1,946,0.0162499999999999
946,1,947,0.0195
947,1,948,0.05925
948,1,949,0.0255
949,1,950,0.3185
950,1,951,0.4287499999999999
951,1,952,0.062
952,1,953,0.10525
953,1,954,0.1987499999999999
954,1,955,0.0875
955,1,956,0.1009999999999999
956,1,957,0.0207499999999999
957,1,958,0.026
958,1,959,0.0275
959,1,960,0.1704999999999999
960,1,961,0.3419999999999999
961,1,962,0.0117499999999999
962,1,963,0.071
963,1,964,0.0117499999999999
964,1,965,0.0319999999999999
965,1,966,0.0449999999999999
966,1,967,0.4459999999999999
967,1,968,0.0795
968,1,969,0.3505
969,1,970,0.17025
970,1,971,0.91625
971,1,972,0.76
972,1,973,0.21825
973,1,974,0.0657499999999999
974,1,975,0.0062499999999999
975,1,976,0.0032499999999999
976,1,977,0.2279999999999999
977,1,978,0.0272499999999999
978,1,979,0.05575
979,1,980,0.0459999999999999
980,1,981,0.10225
981,1,982,0.3209999999999999
982,1,983,0.03075
983,1,984,0.09925
984,1,985,0.03525
985,1,986,0.1149999999999999
986,1,987,0.2289999999999999
987,1,988,0.12425
988,1,989,0.1805
989,1,990,0.4065
990,1,991,0.09575
991,1,992,0.50125
992,1,993,0.015
993,1,994,0.0384999999999999
994,1,995,0.10775
995,1,996,0.05075
996,1,997,0.1957499999999999
997,1,998,0.2085
998,1,999,0.4615
999,1,1000,0.29525
1000,1,1001,0.082
1001,1,1002,0.0027499999999999
1002,1,1003,0.661
1003,1,1004,0.1109999999999999
1004,1,1005,0.067
1005,1,1006,0.0262499999999999
1006,1,1007,0.4772499999999999
1007,1,1008,0.53875
1008,1,1009,0.0047499999999999
1009,1,1010,0.18375
1010,1,1011,0.17725
1011,1,1012,0.68125
1012,1,1013,0.2135
1013,1,1014,0.138
1014,1,1015,0.06
1015,1,1016,0.0275
1016,1,1017,0.1089999999999999
1017,1,1018,0.0364999999999999
1018,1,1019,0.0242499999999999
1019,1,1020,0.3235
1020,1,1021,0.0314999999999999
1021,1,1022,0.0272499999999999
1022,1,1023,0.0705
1023,1,1024,0.247
1024,1,1025,0.287
1025,1,1026,0.2115
1026,1,1027,0.04975
1027,1,1028,0.1917499999999999
1028,1,1029,0.09575
1029,1,1030,0.0195
1030,1,1031,0.0314999999999999
1031,1,1032,0.05975
1032,1,1033,0.14525
1033,1,1034,0.23575
1034,1,1035,0.63975
1035,1,1036,0.99925
1036,1,1037,0.17875
1037,1,1038,0.018
1038,1,1039,0.03025
1039,1,1040,0.388
1040,1,1041,0.0207499999999999
1041,1,1042,0.0712499999999999
1042,1,1043,0.0974999999999999
1043,1,1044,0.173
1044,1,1045,0.0857499999999999
1045,1,1046,0.2945
1046,1,1047,0.0905
1047,1,1048,0.0217499999999999
1048,1,1049,0.15075
1049,1,1050,0.11525
1050,1,1051,0.40625
1051,1,1052,0.0305
1052,1,1053,0.286
1053,1,1054,0.291
1054,1,1055,0.0529999999999999
1055,1,1056,0.1089999999999999
1056,1,1057,0.241
1057,1,1058,0.016
1058,1,1059,0.0727499999999999
1059,1,1060,0.0085
1060,1,1061,0.0374999999999999
1061,1,1062,0.89625
1062,1,1063,0.0334999999999999
1063,1,1064,0.41625
1064,1,1065,0.22425
1065,1,1066,0.1629999999999999
1066,1,1067,0.0107499999999999
1067,1,1068,0.019
1068,1,1069,0.0027499999999999
1069,1,1070,0.30325
1070,1,1071,0.53625
1071,1,1072,0.72425
1072,1,1073,0.23625
1073,1,1074,0.154
1074,1,1075,0.0145
1075,1,1076,0.0705
1076,1,1077,0.0152499999999999
1077,1,1078,0.0379999999999999
1078,1,1079,0.0115
1079,1,1080,0.0052499999999999
1080,1,1081,0.0237499999999999
1081,1,1082,0.06125
1082,1,1083,0.0632499999999999
1083,1,1084,0.23375
1084,1,1085,0.173
1085,1,1086,0.0292499999999999
1086,1,1087,0.0265
1087,1,1088,0.0215
1088,1,1089,0.1515
1089,1,1090,0.56375
1090,1,1091,0.3149999999999999
1091,1,1092,0.67325
1092,1,1093,0.4365
1093,1,1094,0.0155
1094,1,1095,0.0705
1095,1,1096,0.0655
1096,1,1097,0.05225
1097,1,1098,0.1277499999999999
1098,1,1099,0.004
1099,1,1100,0.0974999999999999
1100,1,1101,0.26375
1101,1,1102,0.0217499999999999
1102,1,1103,0.0225
1103,1,1104,0.427
1104,1,1105,0.0717499999999999
1105,1,1106,0.014
1106,1,1107,0.0354999999999999
1107,1,1108,0.587
1108,1,1109,0.08775
1109,1,1110,0.03775
1110,1,1111,0.0715
1111,1,1112,0.03325
1112,1,1113,0.1054999999999999
1113,1,1114,0.694
1114,1,1115,0.1079999999999999
1115,1,1116,0.08925
1116,1,1117,0.0549999999999999
1117,1,1118,0.077
